0.007194244604316547,0.21377183967112023,0.26104830421377184,0.007194244604316547,0.06680369989722508,0.008221993833504625,0.019527235354573486,0.1510791366906475,0.01644398766700925,0.009249743062692703,0.0051387461459403904,0.23432682425488183
0.007924392409995429,0.17026276661625123,0.3095202473532574,0.006727790374211037,0.08004211233187881,0.008985860588999396,0.01849231182020692,0.12812286560571537,0.028069172901418783,0.013271458381968904,0.004466082030843636,0.22411493958525303
0.00798089367204984,0.14011847206625538,0.3318890141555965,0.006234239229696913,0.09030848508928589,0.00898020633549346,0.0174174085581491,0.12047733719946968,0.0396417428016738,0.01738160085276227,0.004069513755281452,0.21550108628428563
0.007856485731160904,0.11951403672980275,0.3404012597693235,0.005752092530180552,0.09789036632698676,0.008785144911151321,0.016412063995809936,0.11726022384219448,0.051127418511771966,0.02155761234012593,0.0038124120446072335,0.20963088326688487
0.00770991400918685,0.10545317407969144,0.3415440657003545,0.005302675644973506,0.10324157671908606,0.008571522430346966,0.01552599607610867,0.11511678313376006,0.06248765429823897,0.025769941318417006,0.003628545279497478,0.2056481513103385
0.007583156828200245,0.09577506521550959,0.3387800754203421,0.004895255378588307,0.10678132487460472,0.008375376677419156,0.014768483972211104,0.11312438747157437,0.07366096055688555,0.029978292962347712,0.0034845644078297937,0.20279305623448754
0.007481765818212254,0.08899554408179336,0.3340038631915516,0.004532312775126171,0.1088691265918901,0.008196985932398478,0.014130184226327976,0.11110262669434602,0.08457359994372647,0.034137829545628745,0.003363678653899256,0.20061248254509959
0.007401970074819224,0.08412491608451834,0.3282796690287435,0.0042127739857430735,0.10981116470092189,0.008030994438977743,0.013595424264789708,0.10907022655429058,0.09515081094812286,0.038204649475097684,0.0032575772225691196,0.19885982322140625
0.0073388537813964035,0.08051540170613485,0.32221652136263673,0.003933786928656652,0.10986780566622369,0.007873523492757498,0.01314782591109888,0.10708019507746881,0.10532412278794377,0.042139202020990876,0.003162212770998743,0.19740054849369296
0.007288351447149634,0.07774798073354068,0.3161649473698579,0.003691689896048648,0.10925881827563906,0.007722788262110055,0.01277250743215163,0.10517626750587446,0.11503542050910782,0.045908098586170856,0.003075599439080309,0.19615753054326876
0.007247444334066232,0.07555343060282244,0.3103243931686929,0.0034825519174684983,0.10816733612662216,0.007578385926205231,0.012456736047702515,0.10338605683306738,0.12423887034870194,0.04948487136320137,0.0029966945919435986,0.19508322873950568
0.007213946043033919,0.07375915092439034,0.3048041889594597,0.003302480032243291,0.10674349694188098,0.007440602298812467,0.01218993640756344,0.10172377596702165,0.1329014791625895,0.05285006012754407,0.0029248559240183615,0.19414602721144233
0.007186264662453066,0.07225417154610533,0.2996592264061527,0.0031477923981731454,0.10510812030739919,0.007309961937772781,0.011963460726917407,0.10019433536083813,0.14100276274603546,0.05599086950881862,0.0028595937867606984,0.19332344061257345
0.00716322210167009,0.07096650246758306,0.294911301008069,0.00301510985351966,0.10335644608638,0.007186980180987171,0.011770294247002683,0.0987967055699653,0.1485338254376699,0.05890055644818635,0.00280046809378759,0.19259858850517925
0.0071439297776679555,0.06984865790196806,0.29056207743999857,0.002901396196188224,0.10156182616565633,0.007072044504500559,0.01160476692295682,0.09752627164892429,0.15549606383769754,0.06157766054786676,0.00274705187367271,0.1919582531829022
